,id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
320,1589769069771001856,"🌸 Rosa x Monuverse🌸

A VC-Backed project building a groundbreaking web3 experience!

Today I'm giving away 3x WL spots for their launch, Episode I: Arch of Peace — a 7777 series by Ouch⚡️

To enter:
✅Follow @Monuverse
✅Like &amp; RT
✅Tag 3 frens

24 hrs⏳
Good luck 🍀

#NFT https://t.co/K1O7BcSHr3",2022-11-07 23:57:37+00:00,previous usn: eaeonxxwin,2101,0,[],winreer,5000,312,64054,11068
321,1589769069506756609,"Free #NFT giveaway 👑 48 hours ⏰

Drop your $ETH address ⬇️

🌀 Like + Follow @LivesOfLalisa_ + Retweet 🌀

#AD #NFTsales #NFTGiveaway #NFTCommunity #NFTGame #NFTdrop #NFTs #nftshill #NFTpromotion #NFTcollectors #Ethereum #FreeMint https://t.co/exwCSUldci",2022-11-07 23:57:37+00:00,,84,0,"['NFT', 'AD', 'NFTsales']",parkyg251,2734,212,9160,4057
322,1589769066650439682,"🎉 Whitelist Giveaway 🎉

🎁 2 x WL spots for @dudulabNFT 

1⃣ Follow @dudulabNFT @YoutopiaMustard @youtopianft 
2️⃣ Like + RT
3️⃣ Tag 3+ friends

Winners in 48 hours ⏰

#NFT #ETH #NFTGiveaway #NFTCommunity https://t.co/RYvmgcsf3f",2022-11-07 23:57:36+00:00,"Sen, Germany",1330,0,[],FerdinandAdela3,599,19,868,403
323,1589769062435139586,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:57:35+00:00,,432,0,[],CryptoShopp,1182,1260,1771,4073
324,1589769061847605248,"Wanna win this @GrouchyTigers #KingTiger #NFT?

All you gotta do is…

1️⃣ Follow @GTSCkings @GrouchyTigers &amp; @billbear6969 

2️⃣ Like + Retweet + Tag 3

3️⃣ Manifest the win 🥳

That is all…

Twitter Picker at 100 retweets 👀

@discord optional 👉 https://t.co/0wTUjo979L
#TKing https://t.co/sjEQ2WfnqL",2022-11-07 23:57:35+00:00,"Québec, Canada",94,0,"['KingTiger', 'NFT']",DaveForget,3937,1955,9814,10188
325,1589769059671080960,"DogeHeroes World 🗺 is still under exploration and many new things are to come🚀

Our community is looking for people to fight against hackers, scammers and cybercriminals🦹‍♂️

The first 1k people that LK/RT can be awarded 1 DM WhiteList🎟

Drop your wallet👇and good luck🍀

#NFT https://t.co/Kl1Fm8upHa",2022-11-07 23:57:34+00:00,,7940,0,[],NekkyBee,95,19,56,56
326,1589769057137352704,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:57:34+00:00,Gotham,432,0,[],SafemoonJoker,3,23,114,211
327,1589769053404819458,"And another one ! It was a bargain! 
Very bullish on the future of #CantinaRoyale and the team behind!
@CantinaRoyale @xoxnoNFTs @ElrondNetwork #NFT #P2E #ElrondNFTs https://t.co/wiHjm7ZH67",2022-11-07 23:57:33+00:00,"England, United Kingdom",9,0,['CantinaRoyale'],Niky__just,2840,1287,18723,89975
328,1589769052230406144,"AlphaBlocks x PasokonWorld x Saphire 🌸

•🎟️4x PasokonWorld WL

To Enter: 
1⃣ Follow 
@PasokonWorld
@SaphireNFT 
&amp; 
@AlphaBlocksNFT

2⃣ Like &amp; RT
3⃣ Tag 3 friends

⏳48hrs, Good Luck 🌴

#NFT #NFTsales #NFTshill #NFTGiveaways #NFTProjects #nftarti̇st #NFTcollections #NFTartwork https://t.co/IZE2D1Qfrx",2022-11-07 23:57:33+00:00,Hong Kong,5682,0,[],mingming6671,2641,26,2526,2167
329,1589769049734811650,"🐉  You are early! 🐉 

First 300 people will have a chance to win whitelist !

🌟 Tag a friend 
🌟 RT &amp; Like
🌟 Follow @cool_jira 

#NFT #NFTGiveaway https://t.co/Xm5iThvBJA",2022-11-07 23:57:32+00:00,uwu♡,862,0,[],dijafvu,4986,2274,222496,52627
330,1589769047964454912,"🎉WL Giveaway🎉

5X  WL of 
@FluffyCyclopes

To enter:
1. Follow   
@XKSQ8 

 &amp; 
@FluffyCyclopes

2.💙and RT
3. Tag 3 NFT frens!

🕰️ 48h, Good Luck!
Good luck!
#NFT #whitelist #giveaway https://t.co/aHWKRNWAGZ",2022-11-07 23:57:32+00:00,,148,0,[],RakeshS21634226,38,1,249,122
331,1589769046962352129,"Drop your #ETH wallet - randomly dropping into one!

✅RT, Like, Follow 🎁🎉
#NFT #NFTs #NFTGiveaway #nft https://t.co/E4OjELNTw5",2022-11-07 23:57:31+00:00,Florida ,157,0,"['ETH', 'NFT', 'NFTs', 'NFTGiveaway', 'nft']",ConansmashA,976,283,2923,1644
332,1589769045028794368,These are all newer dope ass projects/communities but which is going to moon 1st? @LilHottiesNFT @thedrunkrobots @fatratmafia #LilHottiesFam #DrunkRobots #FatRatMafia #LilHotties #BeepBoopBurp #FatRatFam #NFTs #NFT #SpaceSuits https://t.co/OnB65G3JWb,2022-11-07 23:57:31+00:00,Dallas Tx,14,0,[],Get_em_Pa,2220,4027,2630,3139
333,1589769044483543040,@TsukimiLoft is going hard right now! This artwork is just amazing! #NFT #NFTCommuinity #tsukimi #NewNFTProfilePic https://t.co/Qokj6R8Ara,2022-11-07 23:57:31+00:00,"Inglaterra, Reino Unido",17,0,"['NFT', 'NFTCommuinity', 'tsukimi', 'NewNFTProfilePic']",PISHGEODGNFT,912,339,2161,2537
334,1589769042541572096,"🐉  You are early! 🐉 

First 300 people will have a chance to win whitelist !

🌟 Tag a friend 
🌟 RT &amp; Like
🌟 Follow @cool_jira 

#NFT #NFTGiveaway https://t.co/Xm5iThvBJA",2022-11-07 23:57:30+00:00,"Jakarta Timur, DKI Jakarta",862,0,[],madefery7,3585,228,27646,14846
335,1589769039005769728,"Drop your #NFT! 👇👇👇 Find you a buyer!
I want to support NFT artists!💎🔥💎",2022-11-07 23:57:30+00:00,"Duran, Ecuador",131,0,['NFT'],weatherwisenfts,123,284,14211,3851
336,1589769038292717569,I won this @loserclubreborn x @itsjvon in competition with @0xdsignr 🙌🏼 I sent it to my girlfriend @ZuzuGalova Happiness is real when shared 💜 #NFT https://t.co/TfDCbrSxSU,2022-11-07 23:57:29+00:00,"Sydney, Australia",4,40,['NFT'],PeterSedlacik,4021,4071,5828,5813
337,1589769037189615617,"Racers, have you secured your ride for #NitroLeague Beta coming Nov 15th? 🏎️

Check out our #Genesis, #AstroCar &amp; partner car line-up!

Head to https://t.co/YXmsnDVd5Q to get your ride to hit the streets Nov 15th!

#NitroArcade #NFT #PlayToOwn #GameFi https://t.co/5EqM7Rjvba",2022-11-07 23:57:29+00:00,,34,0,"['NitroLeague', 'Genesis', 'AstroCar']",vennie_xoxo_,217,151,401,505
338,1589769036241326080,"AlphaBlocks x PasokonWorld x Saphire 🌸

•🎟️4x PasokonWorld WL

To Enter: 
1⃣ Follow 
@PasokonWorld
@SaphireNFT 
&amp; 
@AlphaBlocksNFT

2⃣ Like &amp; RT
3⃣ Tag 3 friends

⏳48hrs, Good Luck 🌴

#NFT #NFTsales #NFTshill #NFTGiveaways #NFTProjects #nftarti̇st #NFTcollections #NFTartwork https://t.co/IZE2D1Qfrx",2022-11-07 23:57:29+00:00,Congo,5682,0,[],ajid4great,142,45,146,73
339,1589769035155386368,"Victorious warriors win first and then go to war, while defeated warriors go to war first and then seek to win ⚔️

Coming soon to 
@cryptocomnft
 ⛩

#nft #nftart #AnimeNFT #anime #animeart #animegirl #nfts #crofam #nftcommunity #nftcollector #animedrawing #nftjapan #nftartist https://t.co/aYQiJs5ckh",2022-11-07 23:57:29+00:00,"Muscat, Oman",15,0,[],marsmiilo,174,26,81,109
340,1589769032932405248,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:57:28+00:00,,1070,0,[],snowangely,1062,120,2535,801
341,1589769032378462208,It’s a “War on the floor” with the @LilHottiesNFT so I had to scoop another to represent 🫡 #LilHotties #LilHottiesFam #LilHottiesNFT #NFT #NFTs https://t.co/5NqtrlxVjr,2022-11-07 23:57:28+00:00,"Zoetermeer, Netherlands",36,0,"['LilHotties', 'LilHottiesFam']",kloakatv,667,4709,9364,3910
342,1589769028922675200,"ok ok last🔥for today. Promise.

🎥VFX, Unreal, Creative Direction, Mocap &amp; more showcase from Sombra dev @kitbashkid w/ past present &amp; future clients🤞😉😈

Experience like this is just one of the amazing things that spells success for Sombra!❤️‍🔥😈🙏

#nft #nfts #Metaverse #web3 https://t.co/KcXqYMUxh9",2022-11-07 23:57:27+00:00,,17256,0,[],winsoontoday,4790,454,25242,6175
343,1589769028457103361,"🎁 Aptos+WL #GIVEAWAY 🎁

Prizes:
🏆 7 $Aptos
🏆 10x Whitelist Spots

Rules: 
1⃣ Follow ME &amp; @Afirixcommunity
2⃣ RT + Like
3⃣ Tag Frens

👾 Discord: https://t.co/JZz3W6EYbI

24 HR - 10 Winners!
#NFTGiveaways #NFTs #NFT #SOL #Solana #Aptos #ad https://t.co/wAcvqW08R5",2022-11-07 23:57:27+00:00,,552,0,['GIVEAWAY'],kraby_eth,1189,450,7826,9779
344,1589769024409567233,"The thought that #HOSKY could be representing #Cardano #NFT is the most idjiotic thing ever. We are after all useless and worthless.

What is the community composed of, Idjiots? https://t.co/cehjpLiUq4",2022-11-07 23:57:26+00:00,u-BIQ-uitous,18,0,"['HOSKY', 'Cardano', 'NFT']",type_biggie,216,479,3603,10916
345,1589769023595900928,"Who wants to invest cookies?

#NFT #OpenSea #Giveaway  #Crypto #Cryptocurrency #Token #Polygon #Blockchain #MATIC #Network #Cookies https://t.co/LVukSPTSix",2022-11-07 23:57:26+00:00,,1218,0,"['NFT', 'OpenSea', 'Giveaway', 'Crypto', 'Cryptocurrency', 'Token', 'Polygon', 'Blockchain', 'MATIC']",goletwin28jt,4892,105,29333,13396
346,1589769021549080576,"🐉  You are early! 🐉 

First 300 people will have a chance to win whitelist !

🌟 Tag a friend 
🌟 RT &amp; Like
🌟 Follow @cool_jira 

#NFT #NFTGiveaway https://t.co/Xm5iThvBJA",2022-11-07 23:57:25+00:00,wish me luck,862,0,[],mauMenankbgt,3921,392,35512,13677
347,1589769020475342848,"Your favorite gaming platform @GamesNuvs FREE MINT is live! 🎉

#NFTgiveway #nft 

Head to 👇

https://t.co/QIaatU4NxQ

To get yourself a FREE 3D capsule that reveals on 1/1/2023. Trust me you don’t want to miss this!💊

1️⃣Follow @GamesNuvs  @opensea 
2️⃣Like + RT
3️⃣Tag 3 friends https://t.co/3KOQzWdhcZ",2022-11-07 23:57:25+00:00, random acc,1280,0,"['NFTgiveway', 'nft']",sahicioo_,2279,2214,83111,102856
348,1589769019217031169,"DISCORD IS LIVE!

Join our discord for more information about our project!
https://t.co/uqAorpQj0n

AND ANY INTERACTION WITH THIS TWEET WILL BE CONSIDERED AS WHITELIST! 😍

#SolanaNFTs #NFT #Solana https://t.co/QXnB8PMDlx",2022-11-07 23:57:25+00:00,,1769,0,[],Kutakbstanpamu,4999,204,44188,13308
349,1589769016922771456,"ok ok last🔥for today. Promise.

🎥VFX, Unreal, Creative Direction, Mocap &amp; more showcase from Sombra dev @kitbashkid w/ past present &amp; future clients🤞😉😈

Experience like this is just one of the amazing things that spells success for Sombra!❤️‍🔥😈🙏

#nft #nfts #Metaverse #web3 https://t.co/KcXqYMUxh9",2022-11-07 23:57:24+00:00,❤️,17256,0,[],p3ych3ck,3221,1886,133044,14358
350,1589769014997585920,"🎉 Jer X TOMIE by Junji Ito 🎉 

NFT project to celebrate the launch of the Netflix series anime ""Junji Ito's 'Maniac'"" 

10 x 🏆  WL 

To enter:
 1️⃣ Follow 
@TOMIEbyJunjiIto
@Jer_NFTworld 
@Jer_Giveaway 
@zxchahahaha 
2️⃣ RT + Like
3️⃣ Tag 3 friends

#NFT #WLGiveaway #JunjiIto https://t.co/dW5Cd55Dvz",2022-11-07 23:57:24+00:00,,1056,0,[],smallmeanie,2960,196,5967,5538
351,1589769012405506049,"Free #NFT giveaway 👑 48 hours ⏰

Drop your $ETH address ⬇️

🌀 Like + Follow @doodlesNFTs_ + Retweet 🌀

#AD #NFTsales #NFTGiveaway #NFTCommunity #NFTGame #NFTdrop #NFTs #nftshill #NFTpromotion #NFTcollectors #Ethereum #FreeMint https://t.co/cRallkZdaM",2022-11-07 23:57:23+00:00,,46,0,"['NFT', 'AD', 'NFTsales']",parkyg251,2734,212,9160,4057
352,1589769010257702913,"To win any battle, you must fight as if you are already dead ⛩️

📜 Read the manga: https://t.co/HwSAB7coiA

#nft #nftart #AnimeNFT #anime #animeart #animegirl #nfts #crofam #nftcommunity #nftcollector #animedrawing #nftjapan #nftartist #manga #mangaart #mangatwt https://t.co/IR8EYAvz5C",2022-11-07 23:57:23+00:00,"Muscat, Oman",7,0,"['nft', 'nftart']",marsmiilo,174,26,81,109
353,1589769007833313280,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/XcU19FZPt3 #NFTdrop #NFT via @AlienSwap_NFT",2022-11-07 23:57:22+00:00,Украина,0,4,"['NFTdrop', 'NFT']",dIKb9Fynrme27mL,894,45,1382,1316
354,1589769005619085317,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:57:22+00:00,,1070,0,[],imluckygurlll,1991,190,13302,3778
355,1589769004255793155,Hooligan #2106 bought for 1.25Ξ ($1960.49) #NFT https://t.co/Futudg2avi,2022-11-07 23:57:21+00:00,HooliVerse,1,7,['NFT'],HooliganSaleBot,4,590,9769,105
356,1589769002653741057,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:57:21+00:00,"Coutts Crossing, New South Wales",432,0,[],campbell_lynne1,90,35,449,888
357,1589769001756151808,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/O9yKOOix9F #NFTdrop #NFT lewat @AlienSwap_NFT",2022-11-07 23:57:21+00:00,,0,4,"['NFTdrop', 'NFT']",ilhamNu26488223,210,27,267,132
358,1589768999323455488,Community that raids this the hardest is getting a lil sweep tonight 🧹🧹🧹 Let's kick the week off right #NFT fam!,2022-11-07 23:57:20+00:00,"Queensland, Australia",494,0,['NFT'],BulbaPk,1053,1012,2867,5875
359,1589768996957884416,"🐉  You are early! 🐉 

First 300 people will have a chance to win whitelist !

🌟 Tag a friend 
🌟 RT &amp; Like
🌟 Follow @cool_jira 

#NFT #NFTGiveaway https://t.co/Xm5iThvBJA",2022-11-07 23:57:20+00:00,ㅤㅤoldaccount; 🍣,862,0,[],cafiein,2238,1213,29750,5515
360,1589768996139986945,"Howdy Roos 🦘

We are raffling our character Roo #33 in the BOBL Shop 🏆

You can join via our official website 👀

Like + RT ❤️ #nft https://t.co/10f5apRjxx",2022-11-07 23:57:19+00:00,,12,0,[],DikVengeanc3,504,176,1801,1382
361,1589768990528016386,"ok ok last🔥for today. Promise.

🎥VFX, Unreal, Creative Direction, Mocap &amp; more showcase from Sombra dev @kitbashkid w/ past present &amp; future clients🤞😉😈

Experience like this is just one of the amazing things that spells success for Sombra!❤️‍🔥😈🙏

#nft #nfts #Metaverse #web3 https://t.co/KcXqYMUxh9",2022-11-07 23:57:18+00:00,win $1000,17256,0,[],nayylawin,4875,2034,24901,7775
362,1589768989106110464,"Important MINT Announcement 📣 

Saphire will Public Mint on November 7  9AM UTC ❗️

3h Later at 12PM UTC the WL Mint will Start.

Everyone who Mint the Public mint will get Special Utilities more infos soon⏳✅ #NFT #NFTs #ETH 

Enter the Premint - https://t.co/PqQSmsqDWz https://t.co/DlLYQO4Hm2",2022-11-07 23:57:18+00:00,,10970,0,[],GlobysMartynas,740,65,2729,1724
363,1589768988325707776,#Cryptotwitter #CryptocurrencyNews #cryptonews #cryptocurrency #BTC #Bitcoin $BTC #Ethereum $BNB #altseason #Metaverse #Altseason2022 #Influencer #hodl #Altcoins #NFT #NFTs #FYI 23min to fight for this no lower low candle,2022-11-07 23:57:17+00:00,Okuruvers,1,0,"['Cryptotwitter', 'CryptocurrencyNews', 'cryptonews', 'cryptocurrency', 'BTC', 'Bitcoin', 'Ethereum', 'altseason', 'Metaverse']",LeoNielsen16,1132,1156,37720,5025
364,1589768986602139650,"@TheRiotNFT 𝙿𝚄𝙱𝙻𝙸𝙲 𝙼𝙸𝙽𝚃 𝚂𝙾𝙻𝙳 𝙾𝚄𝚃 𝙸𝙽 𝟷𝙷𝙾𝚄𝚁 𝙻𝙵𝙶
𝚆𝙴 𝙰𝚁𝙴 𝙽𝙴𝚇𝚃 @TeritoriNetwork 

#IBCgang #NFT #Cosmos $tori https://t.co/IkO3CqC6Se",2022-11-07 23:57:17+00:00,,169,0,"['IBCgang', 'NFT', 'Cosmos']",spudiweb,143,9,456,204
365,1589768985549352961,"🔥 OMEGA ALPHA x EXONIKS 🔥

🎁 Omega Alpha is giving away 3x WLs for @EXONIKS_NFTs

To Enter: 
1️⃣ Follow @EXONIKS_NFTs / @omega_alpha_nft / @omega_orcs
2️⃣ ❤️&amp; 🔁
3️⃣ Tag 3 Friends
4️⃣ Join https://t.co/DJyVg7vLTx

⌛ 24 HOURS

#NFT #NFTGiveaway #Whitelist #NFTCommunity https://t.co/h4yhoHyKxf",2022-11-07 23:57:17+00:00,israel,399,0,[],wiedyalittle,55,8,46,19
366,1589768985108951041,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:57:17+00:00,politically correct,1070,0,[],muchimornin9,407,31,1145,315
367,1589768981426352128,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/ZCI3jlg8B1 #NFTdrop #NFT via @AlienSwap_NFT",2022-11-07 23:57:16+00:00,,0,2,"['NFTdrop', 'NFT']",itzmeabir,18,3,155,175
368,1589768980017078275,"⛏TrueGoldToken⛏
 
Animated #nft REVEAL! 

Coming soon on #bsc 

2510 to #mint Only 0.3 BNB

REAL precious metal rewards for rare mints! 
10 - .5oz Gold Bar
75 - 1 gram Gold Bar
250 - 1 oz Silver Bar
500 - 5 oz Copper Bar 

Staking #BUSD early 2023 

#TGT #TRUEGOLD #LFGOLD #BNB https://t.co/EibUdxoD4c",2022-11-07 23:57:15+00:00,United States 🇺🇸,4,0,"['nft', 'bsc', 'mint']",PresleyCoin,189,87,1225,3391
369,1589768979887030272,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:57:15+00:00,,432,0,[],Anonymo32420,118,40,71,69
370,1589768977949261824,It’s a “War on the floor” with the @LilHottiesNFT so I had to scoop another to represent 🫡 #LilHotties #LilHottiesFam #LilHottiesNFT #NFT #NFTs https://t.co/5NqtrlxVjr,2022-11-07 23:57:15+00:00,,36,0,"['LilHotties', 'LilHottiesFam']",TriniNFTs,1854,1428,3202,7034
371,1589768975075770368,"GALACTIC GODZILLAS SERVER IS FINALLY OPEN. 
https://t.co/WFsn6dHDbo

555 FIRST MEMBERS TO RT AND TAG 2 FRIENDS WILL RECEIVE A FREE MINT.

#AptosEcosystem #aptos #aptosnft #nft https://t.co/dyk1K8RqSR",2022-11-07 23:57:14+00:00,"Kano, Nigeria",234,0,[],Etz_astylz,874,125,1797,2249
372,1589768973629157378,"@BitMetis x @aqua_farm 
🎁150,000 PODO #Giveaway  End in 7 Days
👇To Enter:
https://t.co/3cj7vun3tw

🍻About @aqua_farm 
Aqua Farm is an Ocean adventure RPG with #p2e #nft structure on #POLYGON, Aqua Farm pre-registration has begun now!
#Crypto #Airdrop https://t.co/ohwce6Btqs",2022-11-07 23:57:14+00:00,"Majalengka, Indonesia",3115,0,['Giveaway'],haikal_leni,291,12,222,81
373,1589768968851836928,"Announcing Launchpad Program in @EvmosOrg and @zksync !

As #Evmos liquidity grows and #zkSync mainnet proceeds, it's time to build ecosystem with unique value, beyond mercenary.

Provide launchpad &amp; market for #DeFi #NFT #Web3 #Game project. Reward for referrer or RT&amp;Like👇

1/5 https://t.co/yZaPnhkOQm",2022-11-07 23:57:13+00:00,,4097,0,"['Evmos', 'zkSync']",nftjakey99,51,40,141,59
374,1589768966825971713,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/cPtlmMmyB4 #NFTdrop #NFT @AlienSwap_NFT aracılığıyla",2022-11-07 23:57:12+00:00,,0,4,"['NFTdrop', 'NFT']",wrongonee0,88,34,1152,1714
375,1589768966083604480,"🎁 FREE NFT giveaway🎁 

✅RT &amp; Follow🔔
 
24H ⏰
#NFT #NFTGiveaway #Art
#AnimeArt https://t.co/PMxSaVLJyA",2022-11-07 23:57:12+00:00,日本,256,0,"['NFT', 'NFTGiveaway', 'Art', 'AnimeArt']",YukiChiwa,867,170,1368,1586
376,1589768963885760512,"🔥PUNK GIVEAWAY🔥

🏆Win the ""PunkOfDarkness #09""

✅RULES

1️⃣ FOLLOW @PunksOfDarkness 
2️⃣ Like &amp; Retweet this TWEET
3️⃣ Tag 3+ of your punk buddies

We will select one person in 24h🚀good luck🫶

#CNFTGiveaway #NFT #NFTGiveaway #CNFT #CNFTCommunity https://t.co/UrMnLMw3Kp",2022-11-07 23:57:12+00:00,"National Capital Region, Repub",88,0,[],buko_lolo,662,162,1685,875
377,1589768963688660993,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:57:12+00:00,,1070,0,[],milaandarshi,708,172,1956,885
378,1589768958118625280,"Dear Stylikers

We are excited to announce that we have passed 10,000 users registered in Stylike.

To celebrate this milestone, we are giving away 100 Pictomera NFT at 0.1 BNB price on 11/11/2022.

Get your BNB ready and stay tuned. 

#stylikeio #stylike #styl #stl #nft #bnb https://t.co/HEr4jyDR5l",2022-11-07 23:57:10+00:00,"Makati City, National Capital ",54,0,[],dEv_iNee,143,25,3806,3809
379,1589768953047683073,"Create #NFTmarketplace is COMING SOON!

🚨 $50 ETH Giveaway!!!!! 🚨 

How to win?
✅ @MandoxCreate  
❤️ &amp; ♻️ 
@ 3 friends

⚡️ Partnered with WIRE NETWORK ⚡️ 

☑️ zero gas ☑️ multichain ☑️ p2p messaging ☑️ NFT camera ☑️ &amp; more!

#NFTshill #NFTs #NFTGiveaway #NFTart #NFT #web3 https://t.co/mWXdCu36VN",2022-11-07 23:57:09+00:00,Philippines,2431,0,['NFTmarketplace'],callmecams1996,4329,1695,20727,14525
380,1589768950325264384,shill me best #NFT art ☺️❤️‍🔥,2022-11-07 23:57:08+00:00,,32,0,['NFT'],Mariajo0057,123,203,14719,14333
381,1589768948060672000,"GN beautiful people 🏙💙✨
1/1
0.11 ETH Polygon
 https://t.co/vmMMCKD3qd 
@opensea  #NFTs #NFTCommunity #NFTcolletion #NFTcollectible #Polygon #PolygonNFTs #OpenSeaNFT #nft #NFTartwork #NFTartist #PolygonMatic #openseaart #OpenSeaCommunity",2022-11-07 23:57:08+00:00,Out of this world,0,11,"['NFTs', 'NFTCommunity', 'NFTcolletion', 'NFTcollectible', 'Polygon', 'PolygonNFTs', 'OpenSeaNFT', 'nft', 'NFTartwork', 'NFTartist', 'PolygonMatic', 'openseaart', 'OpenSeaCommunity']",blackiispoetic,208,262,635,8097
382,1589768944453570560,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/y6SpboeBPB #NFTdrop #NFT via @AlienSwap_NFT",2022-11-07 23:57:07+00:00,,0,1,"['NFTdrop', 'NFT']",nxr128,5,3,2,1
383,1589768942775861249,"WE 1211

#xoge #hugetits Giveaway

🎁Follow @PhoeniXoge
@XogePrincess @ClassyXoge @HugeTitsCrypto

👉Comment hashtags #xoge #hugetits 

👉Tag 5 friends and RT

Winner will get #goldiequantum  #nft https://t.co/JjDi4LsTak",2022-11-07 23:57:07+00:00,,198,0,"['xoge', 'hugetits', 'xoge']",GrgoirePineault,1512,1092,14486,13771
384,1589768940410277888,"DISCORD IS LIVE!

Join our discord for more information about our project!
https://t.co/uqAorpQj0n

AND ANY INTERACTION WITH THIS TWEET WILL BE CONSIDERED AS WHITELIST! 😍

#SolanaNFTs #NFT #Solana https://t.co/QXnB8PMDlx",2022-11-07 23:57:06+00:00,,1769,0,[],grezakuy,3606,130,46468,10142
385,1589768939432656896,"Your favorite gaming platform @GamesNuvs FREE MINT is live! 🎉

#NFTgiveway #nft 

Head to 👇

https://t.co/QIaatU4NxQ

To get yourself a FREE 3D capsule that reveals on 1/1/2023. Trust me you don’t want to miss this!💊

1️⃣Follow @GamesNuvs  @opensea 
2️⃣Like + RT
3️⃣Tag 3 friends https://t.co/3KOQzWdhcZ",2022-11-07 23:57:06+00:00,,1280,0,"['NFTgiveway', 'nft']",inayhacq,4996,101,26526,15814
386,1589768936094334976,"ok ok last🔥for today. Promise.

🎥VFX, Unreal, Creative Direction, Mocap &amp; more showcase from Sombra dev @kitbashkid w/ past present &amp; future clients🤞😉😈

Experience like this is just one of the amazing things that spells success for Sombra!❤️‍🔥😈🙏

#nft #nfts #Metaverse #web3 https://t.co/KcXqYMUxh9",2022-11-07 23:57:05+00:00,,17256,0,[],maduwiny,1011,113,3684,452
387,1589768935036985344,"🚀 Check out https://t.co/einyYKYlpy 🚀  I've joined the whitelist of the Season Pass and they're giving a free #NFT for participating.  Also, I'm competing to win the #LaligaLand 𝐂𝐚𝐩𝐭𝐚𝐢𝐧 𝐒𝐭𝐚𝐭𝐮𝐬. Jump in, you can get it too! 🔥It's your turn!",2022-11-07 23:57:05+00:00,,0,4,"['NFT', 'LaligaLand']",dgitzzy,70,11,51,57
388,1589768934596964352,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:57:05+00:00,"Kalimantan Barat,Pontianak",1070,0,[],rezekiultah18,4951,247,46928,34064
